iso_code,country,year,population,biofuel_share_energy,coal_share_energy,electricity_share_energy,fossil_share_energy,gas_share_energy,hydro_share_energy,low_carbon_share_energy,nuclear_share_energy,oil_share_energy,other_renewables_share_energy,renewables_share_energy,solar_share_energy,wind_share_energy,biofuel_consumption,coal_consumption,fossil_fuel_consumption,gas_consumption,hydro_consumption,low_carbon_consumption,nuclear_consumption,oil_consumption,other_renewable_consumption,primary_energy_consumption,renewables_consumption,solar_consumption,wind_consumption,energy_per_capita,fossil_energy_per_capita,gas_energy_per_capita,hydro_energy_per_capita,low_carbon_energy_per_capita,nuclear_energy_per_capita,oil_energy_per_capita,other_renewables_energy_per_capita,renewables_energy_per_capita,solar_energy_per_capita,wind_energy_per_capita,biofuel_elec_per_capita,coal_elec_per_capita,fossil_elec_per_capita,gas_elec_per_capita,hydro_elec_per_capita,low_carbon_elec_per_capita,nuclear_elec_per_capita,oil_elec_per_capita,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,renewables_elec_per_capita,solar_elec_per_capita,wind_elec_per_capita,biofuel_cons_change_pct,coal_cons_change_pct,energy_cons_change_pct,fossil_cons_change_pct,gas_cons_change_pct,hydro_cons_change_pct,low_carbon_cons_change_pct,nuclear_cons_change_pct,oil_cons_change_pct,other_renewables_cons_change_pct,renewables_cons_change_pct,solar_cons_change_pct,wind_cons_change_pct,renewables_cons_change_twh,biofuel_share_elec,coal_share_elec,fossil_share_elec,gas_share_elec,hydro_share_elec,low_carbon_share_elec,nuclear_share_elec,oil_share_elec,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,renewables_share_elec,solar_share_elec,wind_share_elec,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,low_carbon_electricity,nuclear_electricity,oil_electricity,other_renewable_electricity,other_renewable_exc_biofuel_electricity,renewables_electricity,solar_electricity,wind_electricity,gdp,energy_per_gdp,carbon_intensity_elec,greenhouse_gas_emissions
FIN,Finland,2006,5266248.0,0.0019617057405412,22.7026424407959,27.55290412902832,66.74365234375,11.668343544006348,8.098217964172363,33.256351470947266,16.139095306396484,32.37266159057617,8.905033111572266,17.11725616455078,0.0023807736579328,0.1096614524722099,0.0074444445781409,86.15388488769531,253.28436279296875,44.28000259399414,30.731794357299805,126.2039794921875,61.24598693847656,122.85047912597656,33.79356384277344,383.5122375488281,64.95799255371094,0.0090347584336996,0.4161524176597595,72824.5703125,48095.79296875,8408.263671875,5835.61474609375,23964.685546875,11629.9091796875,23327.89453125,6417.009765625,12334.7763671875,1.7155967950820925,79.0225601196289,2052.69482421875,3100.87939453125,7010.68359375,2339.426513671875,2181.81884765625,8615.2412109375,4350.345703125,1570.3780517578125,2052.69482421875,0.0,4264.89599609375,0.0,30.38216209411621,,56.16389465332031,7.261848449707031,13.439483642578123,6.879078388214111,-16.615705490112305,-2.909069299697876,-1.5684747695922852,-3.02160382270813,13.684765815734863,-4.238365650177002,28.43025016784668,-8.4152250289917,-2.2853541374206543,13.136468887329102,19.844451904296875,44.86571502685547,14.971442222595217,13.962814331054688,55.13428115844727,27.84056282043457,10.049824714660645,13.136468887329102,0.0,27.293716430664062,0.0,0.1944343149662017,10.8100004196167,16.329999923706055,36.91999816894531,12.31999969482422,11.489999771118164,45.369998931884766,22.90999984741211,8.270000457763672,10.8100004196167,0.0,22.459999084472656,0.0,0.1599999964237213,200966858669.0,1.9083356857299805,335.760009765625,27.6299991607666
FIN,Finland,2007,5288715.0,0.0039404383860528,21.53059959411621,27.61186790466309,65.16179656982422,10.840323448181152,9.978955268859863,34.83820343017578,16.4868221282959,32.790870666503906,8.233190536499023,18.35138320922852,0.0026824607048183,0.132615327835083,0.0148888891562819,81.35305786132812,246.212890625,40.96000289916992,37.70533752441406,131.63565063476562,62.29521560668945,123.89983367919922,31.10898971557617,382.19244384765625,69.34043884277344,0.0101356385275721,0.501085102558136,72265.65625,46554.390625,7744.79296875,7129.39501953125,24889.912109375,11778.89453125,23427.208984375,5882.14501953125,13111.017578125,1.916465282440185,94.74609375,1881.3643798828125,2626.346923828125,6321.00634765625,1996.704345703125,2681.1806640625,9026.767578125,4428.296875,1697.9549560546875,1881.3643798828125,0.0,4598.470703125,0.0,35.92555236816406,100.0,-5.572385787963867,-0.3441334068775177,-2.791910171508789,-7.497740745544434,23.34771728515625,5.249207019805908,2.257051467895508,0.8541721105575562,-7.944034576416016,8.29886531829834,12.784849166870115,21.052934646606445,4.382447242736816,12.258223533630373,17.112234115600586,41.1851692199707,13.009733200073242,17.46950912475586,58.81483459472656,28.853025436401367,11.063199996948242,12.258223533630373,0.0,29.961809158325195,0.0,0.2340766340494156,9.949999809265137,13.890000343322754,33.43000030517578,10.5600004196167,14.18000030517578,47.7400016784668,23.420000076293945,8.979999542236328,9.949999809265137,0.0,24.31999969482422,0.0,0.1899999976158142,211541390078.0,1.8067028522491453,309.1000061035156,25.09000015258789
FIN,Finland,2008,5313379.0,0.2359113097190857,17.069143295288086,28.09908676147461,61.540069580078125,11.521977424621582,12.421656608581545,38.45993041992188,16.665157318115234,32.94894790649414,8.945232391357422,21.79477310180664,0.0028629405423998,0.1891108751296997,0.8575000166893005,62.04361343383789,223.68833923339844,41.88055419921875,45.15074157714844,139.7957305908203,60.5751953125,119.76417541503906,32.514495849609375,368.49554443359375,79.22053527832031,0.0104063330218195,0.6873878836631775,69352.390625,42099.07421875,7882.09423828125,8497.556640625,26310.13671875,11400.5029296875,22540.115234375,6119.36328125,14909.6328125,1.9585150480270384,129.3692626953125,1957.3231201171875,1599.7353515625,5009.99462890625,2075.891845703125,3220.173095703125,9547.5966796875,4321.1669921875,1334.367431640625,1957.3231201171875,0.0,5226.4296875,0.0,48.93307876586914,5659.328125,-23.73536491394043,-3.583770275115967,-9.148404121398926,2.2474396228790283,20.701717376708984,8.02840518951416,-1.9852287769317627,-3.337904691696167,4.518000602722168,17.66510009765625,3.489906072616577,38.27438735961914,9.880094528198242,13.445378303527832,10.98901081085205,34.41499710083008,14.259858131408691,22.1202335357666,65.58500671386719,29.683258056640625,9.166128158569336,13.445378303527832,0.0,35.9017448425293,0.0,0.3361344337463379,10.399999618530272,8.5,26.6200008392334,11.029999732971191,17.110000610351562,50.72999954223633,22.959999084472656,7.090000152587891,10.399999618530272,0.0,27.770000457763672,0.0,0.2599999904632568,213226105706.0,1.7281914949417114,246.1499938964844,19.040000915527344
FIN,Finland,2009,5338854.0,0.4289610683917999,18.53067779541016,27.78192138671875,63.074195861816406,11.084651947021484,9.873780250549316,36.9258041381836,18.31073760986328,33.458866119384766,8.093661308288574,18.61506462097168,0.0033600041642785,0.2153017669916153,1.4465556144714355,62.48971939086914,212.70074462890625,37.380001068115234,33.29666519165039,124.52232360839844,61.74802780151367,112.83101654052734,27.29369354248047,341.2877197265625,62.7742919921875,0.011330708861351,0.7260472178459167,63925.27734375,39840.1484375,7001.5029296875,6236.6689453125,23323.791015625,11565.783203125,21133.939453125,5112.27587890625,11758.0087890625,2.1223111152648926,135.9930877685547,1635.1822509765625,2084.717041015625,5025.4228515625,1839.345947265625,2376.91455078125,8471.85546875,4407.31298828125,1101.3599853515625,1635.1822509765625,0.0,4064.542724609375,0.0,52.44571304321289,68.69452667236328,0.7190199494361877,-7.383488178253174,-4.912015438079834,-10.746164321899414,-25.865280151367188,-9.541738510131836,2.4740781784057617,-5.789009094238281,-16.056840896606445,-19.174118041992188,9.457398414611816,6.181476593017578,-16.446239471435547,12.114904403686523,15.445463180541992,37.23286437988281,13.627532958984377,17.61032485961914,62.76713943481445,32.65334701538086,8.159867286682129,12.114904403686523,0.0,30.11379623413086,0.0,0.3885650932788849,8.729999542236328,11.130000114440918,26.82999992370605,9.81999969482422,12.6899995803833,45.22999954223633,23.530000686645508,5.880000114440918,8.729999542236328,0.0,21.700000762939453,0.0,0.2800000011920929,195739132370.0,1.7435845136642456,276.1600036621094,19.89999961853028
FIN,Finland,2010,5363347.0,0.3932570517063141,21.509227752685547,28.213924407958984,64.6961898803711,11.255382537841797,9.170827865600586,35.303810119628906,16.18131446838379,31.93157958984375,9.346169471740724,19.12249565124512,0.0033633005805313,0.2088787853717804,1.4429999589920044,78.92500305175781,237.3933258056641,41.29999923706055,33.65102767944336,129.542236328125,59.374996185302734,117.16831970214844,34.29441833496094,371.2906188964844,70.167236328125,0.0123411454260349,0.7664505243301392,69227.40625,44262.16015625,7700.41552734375,6274.2587890625,24153.244140625,11070.51171875,21846.119140625,6394.2197265625,13082.7333984375,2.301015615463257,142.90525817871094,2045.3646240234373,2710.99365234375,6275.931640625,2099.435302734375,2408.943603515625,8759.455078125,4251.07666015625,1465.5028076171875,2045.3646240234373,0.0,4508.37890625,0.0,54.07071304321289,-0.2458015084266662,26.300779342651367,8.791086196899414,11.609073638916016,10.486886024475098,1.860028862953186,3.781063318252564,-3.085946798324585,3.8440699577331534,25.649600982666016,10.760356903076172,9.77530574798584,6.396051406860352,7.392945289611816,13.603671073913574,18.03075408935547,41.74106979370117,13.96329402923584,16.021825790405273,58.25893020629883,28.2738094329834,9.747023582458496,13.603671073913574,0.0,29.9851188659668,0.0,0.3596230149269104,10.970000267028809,14.539999961853027,33.65999984741211,11.260000228881836,12.920000076293944,46.97999954223633,22.799999237060547,7.860000133514404,10.970000267028809,0.0,24.18000030517578,0.0,0.2899999916553497,201746033638.0,1.8403862714767456,314.8599853515625,25.38999938964844
FIN,Finland,2011,5388236.0,0.6209582686424255,18.54798889160156,27.80484390258789,62.14509201049805,10.448837280273438,9.326725006103516,37.85490798950195,17.377107620239258,33.14826583862305,10.165371894836426,20.477798461914062,0.0039719962514936,0.3607719242572784,2.146555662155152,64.11750030517578,214.8258819580078,36.119998931884766,32.24103164672852,130.85850524902344,60.0699462890625,114.58837890625,35.14010238647461,349.92291259765625,70.7885513305664,0.0137305697426199,1.2471321821212769,64942.015625,39869.42578125,6703.4921875,5983.5966796875,24285.962890625,11148.3505859375,21266.3984375,6521.6337890625,13137.611328125,2.5482494831085205,231.4546356201172,2086.02587890625,1815.065185546875,4849.453125,1753.8206787109375,2310.589111328125,8791.3740234375,4303.8203125,1280.5675048828125,2086.02587890625,0.0,4487.55419921875,1.855894923210144,89.08295440673828,48.75646209716797,-18.7614860534668,-5.754981517791748,-9.506351470947266,-12.542373657226562,-3.691035747528076,2.2128326892852783,1.6973730325698853,-2.20190978050232,2.465956926345825,2.6712288856506348,11.837937355041504,63.5627555847168,0.6213148236274719,15.292516708374023,13.306121826171877,35.55101776123047,12.857142448425291,16.93877601623535,64.448974609375,31.55102157592773,9.387755393981934,15.292516708374023,0.0,32.8979606628418,0.0136054418981075,0.6530612111091614,11.239999771118164,9.779999732971191,26.1299991607666,9.449999809265137,12.449999809265137,47.369998931884766,23.190000534057617,6.900000095367432,11.239999771118164,0.0,24.18000030517578,0.0099999997764825,0.4799999892711639,207084301562.0,1.689760684967041,268.1600036621094,19.709999084472656
FIN,Finland,2012,5413978.0,0.6323125958442688,15.643604278564451,28.370988845825195,57.95516586303711,9.518458366394045,12.946939468383787,42.04483413696289,17.6528263092041,32.7931022644043,10.428725242614746,24.39200782775879,0.0044149346649646,0.3796145021915436,2.1221110820770264,52.50166702270508,194.5039520263672,31.94499969482422,43.45136260986328,141.10711669921875,59.24484252929688,110.05728912353516,34.99995803833008,340.458740234375,81.86227416992188,0.0148170096799731,1.2740283012390137,62885.13671875,35926.25390625,5900.46728515625,8025.77392578125,26063.482421875,10942.94140625,20328.359375,6464.73974609375,15120.541015625,2.7368063926696777,235.3220367431641,2068.71923828125,1311.420166015625,3483.575439453125,1243.07861328125,3114.161376953125,9521.6494140625,4246.41552734375,929.0765991210938,2068.71923828125,0.0,5275.23388671875,1.847070574760437,90.50646209716795,-1.1387815475463867,-18.1164779663086,-2.7046449184417725,-9.459717750549316,-11.558691024780272,35.46867370605469,8.398640632629395,-0.8625555634498596,-3.9542315006256095,-0.3988190293312073,16.55646514892578,8.471696853637695,2.6859500408172607,11.073724746704102,15.906830787658691,10.083794593811035,26.785966873168945,9.558300971984863,23.94546127319336,73.21402740478516,32.651611328125,7.143871307373047,15.906830787658691,0.0,40.56241607666016,0.0142025267705321,0.6959238648414612,11.199999809265137,7.099999904632568,18.86000061035156,6.730000019073486,16.860000610351562,51.54999923706055,22.989999771118164,5.03000020980835,11.199999809265137,0.0,28.559999465942383,0.0099999997764825,0.4900000095367431,204190196792.0,1.6673609018325806,215.1699981689453,15.149999618530272
FIN,Finland,2013,5439057.0,0.6983809471130371,17.205413818359375,28.07217597961425,59.95359802246094,8.806052207946777,9.73348331451416,40.04640197753906,17.89670181274414,33.94213104248047,11.126376152038574,22.14970016479492,0.0048915320076048,0.5865684151649475,2.355944395065308,58.04138946533203,202.2497100830078,29.706666946411133,32.835296630859375,135.09402465820312,60.3734016418457,114.50165557861328,37.53413391113281,341.8005065917969,74.72062683105469,0.0165012776851654,1.9787518978118896,62841.8671875,37184.703125,5461.73095703125,6036.94677734375,24837.767578125,11099.9755859375,21051.748046875,6900.85302734375,13737.791015625,3.033849000930786,363.8042297363281,2208.103515625,1965.4141845703125,4048.49609375,1248.378173828125,2360.703369140625,9053.0400390625,4340.826171875,834.7034912109375,2208.103515625,0.0,4712.2138671875,1.8385539054870603,141.5686492919922,11.018900871276855,10.551517486572266,0.3941054344177246,3.982312917709351,-7.006833076477051,-23.8477783203125,-3.8694820404052734,2.692832469940185,4.038229942321777,7.240508556365967,-8.786089897155762,12.228214263916016,56.51548385620117,-7.141648769378662,16.853775024414062,15.001401901245115,30.90092658996582,9.528487205505373,18.018524169921875,69.09907531738281,33.1321907043457,6.371035575866699,16.853775024414062,0.0,35.966880798339844,0.0140331173315644,1.0805500745773315,12.010000228881836,10.6899995803833,22.020000457763672,6.789999961853027,12.84000015258789,49.2400016784668,23.61000061035156,4.539999961853027,12.010000228881836,0.0,25.6299991607666,0.0099999997764825,0.7699999809265137,202349011206.0,1.6891632080078125,257.6499938964844,18.36000061035156
FIN,Finland,2014,5461686.0,1.5506105422973633,15.990633964538574,28.19489860534668,57.36318206787109,8.162618637084961,10.477853775024414,42.636817932128906,18.44196319580078,33.20992660522461,11.29440689086914,24.194854736328125,0.0060628540813922,0.8659213185310364,5.044833183288574,52.02472305297852,186.6282196044922,26.55666732788086,34.089168548583984,138.71673583984375,60.0,108.0468292236328,36.74578475952149,329.8229064941406,78.71674346923828,0.019725190475583,2.8172314167022705,60388.4765625,34170.44140625,4862.35693359375,6241.51025390625,25398.154296875,10985.619140625,19782.6875,6727.919921875,14412.53515625,3.6115570068359375,515.8171997070312,2153.181396484375,1450.1016845703125,3339.6279296875,1010.6769409179688,2453.454833984375,9129.048828125,4317.34814453125,878.8495483398438,2153.181396484375,0.0,4811.701171875,1.8309364318847656,203.23394775390625,114.13209533691406,-10.366165161132812,-3.504266262054444,-7.723864078521728,-10.603678703308104,4.349719047546387,6.403830051422119,-0.1101456210017204,-5.637321472167969,-2.1003520488739014,11.89840030670166,20.148794174194336,43.102420806884766,3.99611496925354,17.268722534179688,11.629956245422363,26.784141540527344,8.105727195739746,19.676944732666016,73.21585845947266,34.62555313110352,7.048458576202393,17.268722534179688,0.0,38.590309143066406,0.0146842878311872,1.6299560070037842,11.760000228881836,7.920000076293945,18.239999771118164,5.519999980926514,13.399999618530272,49.86000061035156,23.57999992370605,4.800000190734863,11.760000228881836,0.0,26.280000686645508,0.0099999997764825,1.1100000143051147,201610622550.0,1.6359400749206543,226.42999267578125,15.420000076293944
FIN,Finland,2015,5479719.0,1.5571285486221311,13.71275806427002,29.23357582092285,54.31170654296875,7.065169334411621,13.109771728515623,45.68829345703125,18.17294692993164,33.53377914428711,11.020075798034668,27.51534843444824,0.0088429423049092,1.8195297718048096,5.042333602905273,44.40500259399414,175.87355041503906,22.878612518310547,42.452396392822266,147.94900512695312,58.84810256958008,108.58993530273438,35.685489654541016,328.8933410644531,89.10090637207031,0.0286354422569274,5.892047882080078,60020.109375,32095.359375,4175.1435546875,7747.18505859375,26999.37890625,10739.255859375,19816.697265625,6512.28466796875,16260.123046875,5.225713729858398,1075.246337890625,2084.048583984375,934.3544311523438,2706.34326171875,948.9537353515624,3060.3759765625,9814.3720703125,4242.91845703125,823.0349731445312,2084.048583984375,0.0,5571.45361328125,1.8249109983444207,425.2042846679688,-0.0495473332703113,-14.646345138549805,-0.2818377315998077,-5.7626166343688965,-13.849835395812988,25.167144775390625,7.138308048248291,-1.4206916093826294,0.5026580691337585,-2.885487794876098,13.583087921142578,45.910736083984375,110.20753479003906,10.384160041809082,16.644804000854492,7.46246862411499,21.614925384521484,7.5790696144104,24.442501068115234,78.38507080078125,33.88718795776367,6.573386192321777,16.644804000854492,0.0,44.49788665771485,0.0145751340314745,3.3960063457489014,11.420000076293944,5.119999885559082,14.829999923706056,5.199999809265137,16.770000457763672,53.77999877929688,23.25,4.510000228881836,11.420000076293944,0.0,30.530000686645508,0.0099999997764825,2.3299999237060547,202706706722.0,1.6225084066390991,182.0399932861328,12.489999771118164
FIN,Finland,2016,5495468.0,0.5567286014556885,15.48245620727539,28.558055877685547,56.33904647827149,6.1042680740356445,12.069575309753418,43.66095352172852,17.725685119628906,34.7523193359375,10.948311805725098,25.93526840209961,0.0168570876121521,2.343797445297241,1.8310556411743164,50.92111206054688,185.296630859375,20.07666778564453,39.69629669189453,143.59893798828125,58.29899215698242,114.29884338378906,36.00851058959961,334.0833435058594,85.2999496459961,0.0554422140121459,7.708645820617676,60792.51953125,33718.078125,3653.3134765625,7223.46044921875,26130.4296875,10608.55859375,20798.74609375,6552.40087890625,15521.8720703125,10.088715553283691,1402.727783203125,2096.27294921875,1268.3177490234375,2754.99755859375,680.560791015625,2875.096435546875,9755.3115234375,4221.66064453125,806.1187744140625,2096.27294921875,0.0,5533.650390625,3.639362335205078,558.6421508789062,-63.68634414672852,14.67426872253418,1.5780199766159058,5.357868194580078,-12.247004508972168,-5.78203010559082,-5.726601600646973,-0.1806914359331131,5.257308483123779,0.90518981218338,-9.350951194763184,95.08443450927734,31.82500648498535,-3.8009519577026367,16.756364822387695,10.138181686401367,22.021818161010746,5.440000057220459,22.98181915283203,77.97817993164062,33.74545669555664,6.443635940551758,16.756364822387695,0.0,44.23272705078125,0.0290909092873334,4.465454578399658,11.520000457763672,6.96999979019165,15.140000343322754,3.740000009536743,15.800000190734863,53.61000061035156,23.200000762939453,4.429999828338623,11.520000457763672,0.0,30.40999984741211,0.0199999995529651,3.069999933242798,208405735062.0,1.6030429601669312,199.5599975585937,13.720000267028809
FIN,Finland,2017,5508398.0,1.2533037662506104,14.484102249145508,28.891881942749023,54.56124877929688,5.689911842346191,11.466872215270996,45.438751220703125,17.44856071472168,34.38723373413086,11.50991916656494,27.99019241333008,0.0376599207520484,3.722436189651489,4.036221981048584,46.64555740356445,175.71263122558594,18.32416725158692,36.928672790527344,146.33395385742188,56.19249725341797,110.74291229248048,37.06730270385742,327.2159118652344,90.1414566040039,0.1212824955582618,11.9879789352417,59403.09765625,31899.044921875,3326.58740234375,6704.06787109375,26565.611328125,10201.2412109375,20104.376953125,6729.23486328125,16364.369140625,22.01774406433105,2176.3095703125,2153.075927734375,1063.8302001953125,2463.51123046875,599.0852661132812,2681.3603515625,9794.13671875,4081.041259765625,800.595703125,2153.075927734375,0.0,5713.0947265625,9.077049255371094,869.581298828125,120.4314193725586,-8.396428108215332,-2.055604219436645,-5.172240257263184,-8.72904109954834,-6.504520893096924,4.588103771209717,-3.1289050579071045,-3.1110823154449463,2.940396785736084,10.141485214233398,119.85405731201172,56.294898986816406,4.841507911682129,17.565166473388672,8.678910255432129,20.097749710083008,4.887441158294678,21.87500190734864,79.90225982666016,33.29383850097656,6.531398296356201,17.565166473388672,0.0,46.60841369628906,0.0740521401166915,7.094194412231445,11.859999656677246,5.860000133514404,13.56999969482422,3.299999952316284,14.770000457763672,53.95000076293945,22.479999542236328,4.409999847412109,11.859999656677246,0.0,31.46999931335449,0.050000000745058,4.789999961853027,215058877437.0,1.5215177536010742,186.1699981689453,12.56999969482422
