iso_code,country,energy_metric,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
BEL,Belgium,solar_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.05,0.195,0.648,1.415,2.765,3.377,4.292,4.735,3.864,4.084,5.591,4.802,6.036,5.879,7.622,9.948,11.853,10.295,11.006,11.693,12.356,12.997,13.618
BEL,Belgium,wind_share_elec,0.026,0.055,0.079,0.113,0.179,0.29,0.472,0.591,0.804,1.137,1.441,2.702,3.549,4.695,6.861,8.618,6.756,8.044,10.853,11.016,15.131,12.552,13.683,19.642,19.496,18.12,18.989,19.828,20.639,21.424,22.182
BEL,Belgium,biofuel_share_elec,0.73,0.82,0.942,1.077,1.333,2.002,2.843,3.138,4.181,4.536,4.892,5.415,6.739,6.435,6.549,8.495,6.681,7.033,7.742,5.819,6.213,4.927,5.462,4.815,4.999,6.835,6.929,7.02,7.107,7.192,7.274
BEL,Belgium,nuclear_share_elec,61.657,63.363,61.99,59.351,60.654,59.942,59.465,58.214,57.213,54.22,53.54,56.409,51.813,54.548,50.045,40.384,54.244,52.104,41.004,49.17,40.669,52.646,48.615,41.837,43.271,38.894,37.601,36.352,35.146,33.979,32.85
BEL,Belgium,coal_share_elec,16.541,13.589,13.128,12.076,11.731,10.326,8.732,7.809,6.968,5.948,4.691,4.07,4.36,3.851,3.104,3.203,0.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEL,Belgium,gas_share_elec,20.458,21.572,23.39,27.07,25.692,27.075,28.031,29.765,30.27,33.586,34.443,29.754,30.311,26.609,28.72,34.071,27.508,28.402,34.394,28.855,31.632,23.556,24.319,23.25,19.621,25.433,25.059,24.698,24.35,24.013,23.686
BEL,Belgium,renewables_share_elec,1.344,1.476,1.492,1.503,1.923,2.657,3.773,4.212,5.549,6.246,7.326,9.766,13.516,14.993,18.132,22.343,17.761,19.494,24.602,21.975,27.699,23.797,27.066,34.913,37.109,35.673,37.34,38.949,40.505,42.008,43.463
BEL,Belgium,low_carbon_share_elec,63.001,64.839,63.482,60.854,62.577,62.599,63.238,62.426,62.762,60.466,60.867,66.175,65.329,69.541,68.176,62.726,72.005,71.598,65.606,71.145,68.368,76.444,75.681,76.75,80.379,74.567,74.941,75.302,75.65,75.987,76.314
BEL,Belgium,fossil_share_elec,36.999,35.161,36.518,39.146,37.423,37.401,36.762,37.574,37.238,39.534,39.133,33.825,34.671,30.459,31.824,37.274,27.995,28.402,34.394,28.855,31.632,23.556,24.319,23.25,19.621,25.433,25.059,24.698,24.35,24.013,23.686
BEL,Belgium,renewables_share_energy,0.42,0.43,0.46,0.47,0.59,0.84,1.18,1.38,1.72,2.49,3.13,3.98,5.0,5.28,5.94,6.55,6.26,6.82,7.26,7.77,10.46,9.2,10.44,12.15,11.45,11.547,12.061,12.575,13.089,13.603,14.117
BEL,Belgium,hydro_electricity,0.46,0.44,0.36,0.25,0.32,0.29,0.36,0.39,0.41,0.33,0.31,0.2,0.36,0.38,0.29,0.32,0.37,0.27,0.29,0.3,0.27,0.42,0.27,0.4,0.55,0.382,0.382,0.382,0.382,0.382,0.382
BEL,Belgium,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.17,0.58,1.21,2.15,2.64,2.89,3.06,3.1,3.31,3.9,4.25,5.11,5.62,6.88,7.83,8.56,9.294,10.112,10.931,11.749,12.567,13.385
BEL,Belgium,wind_electricity,0.02,0.04,0.06,0.09,0.14,0.23,0.37,0.49,0.64,0.99,1.29,2.31,2.76,3.67,4.62,5.57,5.42,6.52,7.57,9.75,12.81,12.0,12.35,15.46,14.08,16.359,17.447,18.536,19.625,20.714,21.803
BEL,Belgium,biofuel_electricity,0.57,0.6,0.72,0.86,1.04,1.59,2.23,2.6,3.33,3.95,4.38,4.63,5.24,5.03,4.41,5.49,5.36,5.7,5.4,5.15,5.26,4.71,4.93,3.79,3.61,6.17,6.366,6.562,6.758,6.954,7.15
BEL,Belgium,nuclear_electricity,48.16,46.35,47.36,47.38,47.31,47.6,46.65,48.23,45.57,47.22,47.94,48.23,40.29,42.64,33.7,26.1,43.52,42.23,28.6,43.52,34.43,50.33,43.88,32.93,31.25,35.114,34.549,33.984,33.419,32.854,32.289
BEL,Belgium,coal_electricity,12.92,9.94,10.03,9.64,9.15,8.2,6.85,6.47,5.55,5.18,4.2,3.48,3.39,3.01,2.09,2.07,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEL,Belgium,gas_electricity,15.98,15.78,17.87,21.61,20.04,21.5,21.99,24.66,24.11,29.25,30.84,25.44,23.57,20.8,19.34,22.02,22.07,23.02,23.99,25.54,26.78,22.52,21.95,18.3,14.17,22.961,23.025,23.089,23.153,23.218,23.282
BEL,Belgium,renewables_electricity,1.05,1.08,1.14,1.2,1.5,2.11,2.96,3.49,4.42,5.44,6.56,8.35,10.51,11.72,12.21,14.44,14.25,15.8,17.16,19.45,23.45,22.75,24.43,27.48,26.8,32.205,34.308,36.411,38.515,40.618,42.721
BEL,Belgium,fossil_electricity,28.9,25.72,27.9,31.25,29.19,29.7,28.84,31.13,29.66,34.43,35.04,28.92,26.96,23.81,21.43,24.09,22.46,23.02,23.99,25.54,26.78,22.52,21.95,18.3,14.17,22.961,23.025,23.089,23.153,23.218,23.282
BLZ,Belize,hydro_capacity_gw,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
BLZ,Belize,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.013,0.014,0.015,0.016,0.017,0.018
BLZ,Belize,wind_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLZ,Belize,biofuel_capacity_gw,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.041,0.041,0.042,0.042,0.043
BLZ,Belize,nuclear_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLZ,Belize,coal_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLZ,Belize,gas_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLZ,Belize,renewables_capacity_gw,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.1,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.113,0.114,0.116,0.118,0.119,0.121
BLZ,Belize,fossil_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLZ,Belize,hydro_share_elec,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.667,80.645,58.333,74.286,76.471,70.588,72.222,71.053,65.789,64.444,61.538,51.613,58.537,60.0,57.143,53.299,52.14,51.03,49.967,48.947,47.967
BLZ,Belize,solar_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.222,2.564,3.226,2.439,2.5,2.857,3.173,3.362,3.544,3.718,3.885,4.045
BLZ,Belize,wind_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLZ,Belize,biofuel_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.205,19.355,38.889,25.714,20.588,26.471,27.778,28.947,34.211,33.333,35.897,45.161,39.024,37.5,40.0,43.01,43.989,44.926,45.824,46.686,47.513
BLZ,Belize,nuclear_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLZ,Belize,coal_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLZ,Belize,gas_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.128,0.0,2.778,0.0,2.941,2.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518,0.509,0.5,0.491,0.483,0.475
BLZ,Belize,renewables_share_elec,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.872,100.0,97.222,100.0,97.059,97.059,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.482,99.491,99.5,99.509,99.517,99.525
BLZ,Belize,low_carbon_share_elec,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.872,100.0,97.222,100.0,97.059,97.059,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.482,99.491,99.5,99.509,99.517,99.525
BLZ,Belize,fossil_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.128,0.0,2.778,0.0,2.941,2.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518,0.509,0.5,0.491,0.483,0.475
BLZ,Belize,renewables_share_energy,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.872,100.0,97.222,100.0,97.059,97.059,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.482,99.491,99.5,99.509,99.517,99.525
BLZ,Belize,hydro_electricity,0.09,0.09,0.09,0.06,0.06,0.07,0.18,0.18,0.2,0.19,0.26,0.25,0.21,0.26,0.26,0.24,0.26,0.27,0.25,0.29,0.24,0.16,0.24,0.24,0.2,0.216,0.216,0.216,0.216,0.216,0.216
BLZ,Belize,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.013,0.014,0.015,0.016,0.017,0.018
BLZ,Belize,wind_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLZ,Belize,biofuel_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.06,0.14,0.09,0.07,0.09,0.1,0.11,0.13,0.15,0.14,0.14,0.16,0.15,0.14,0.174,0.182,0.19,0.198,0.206,0.214
BLZ,Belize,nuclear_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLZ,Belize,coal_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLZ,Belize,gas_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.002,0.002,0.002
BLZ,Belize,renewables_electricity,0.09,0.09,0.09,0.06,0.06,0.07,0.18,0.18,0.2,0.19,0.37,0.31,0.35,0.35,0.33,0.33,0.36,0.38,0.38,0.45,0.39,0.31,0.41,0.4,0.35,0.403,0.412,0.421,0.43,0.439,0.448
BLZ,Belize,fossil_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.002,0.002,0.002
BEN,Benin,hydro_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,Benin,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.04,0.05,0.058,0.066,0.075,0.083,0.091
BEN,Benin,wind_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,Benin,biofuel_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,Benin,nuclear_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,Benin,coal_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,Benin,gas_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.105,0.111,0.117,0.122,0.128,0.134
BEN,Benin,renewables_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.04,0.05,0.058,0.066,0.075,0.083,0.091
BEN,Benin,fossil_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.105,0.111,0.117,0.122,0.128,0.134
BEN,Benin,hydro_share_elec,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,Benin,solar_share_elec,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.03,1.316,2.198,2.667,3.947,4.167,6.323,6.816,7.256,7.651,8.009,8.334
BEN,Benin,wind_share_elec,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,Benin,biofuel_share_elec,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,Benin,nuclear_share_elec,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,Benin,coal_share_elec,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,Benin,gas_share_elec,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,96.97,98.684,97.802,97.333,96.053,95.833,93.677,93.184,92.744,92.349,91.991,91.666
BEN,Benin,renewables_share_elec,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.03,1.316,2.198,2.667,3.947,4.167,6.323,6.816,7.256,7.651,8.009,8.334
BEN,Benin,low_carbon_share_elec,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.03,1.316,2.198,2.667,3.947,4.167,6.323,6.816,7.256,7.651,8.009,8.334
BEN,Benin,fossil_share_elec,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,96.97,98.684,97.802,97.333,96.053,95.833,93.677,93.184,92.744,92.349,91.991,91.666
BEN,Benin,renewables_share_energy,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.03,1.316,2.198,2.667,3.947,4.167,6.323,6.816,7.256,7.651,8.009,8.334
BEN,Benin,hydro_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,Benin,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.02,0.03,0.04,0.043,0.049,0.055,0.061,0.067,0.073
BEN,Benin,wind_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,Benin,biofuel_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,Benin,nuclear_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,Benin,coal_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,Benin,gas_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.11,0.01,0.14,0.06,0.32,0.75,0.89,0.73,0.73,0.92,0.635,0.669,0.703,0.737,0.771,0.805
BEN,Benin,renewables_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.02,0.03,0.04,0.043,0.049,0.055,0.061,0.067,0.073
BEN,Benin,fossil_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.11,0.01,0.14,0.06,0.32,0.75,0.89,0.73,0.73,0.92,0.635,0.669,0.703,0.737,0.771,0.805
BMU,Bermuda,hydro_capacity_gw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMU,Bermuda,solar_capacity_gw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMU,Bermuda,wind_capacity_gw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMU,Bermuda,biofuel_capacity_gw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMU,Bermuda,nuclear_capacity_gw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMU,Bermuda,coal_capacity_gw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMU,Bermuda,gas_capacity_gw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMU,Bermuda,renewables_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMU,Bermuda,fossil_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMU,Bermuda,hydro_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMU,Bermuda,solar_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMU,Bermuda,wind_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMU,Bermuda,biofuel_share_elec,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
BMU,Bermuda,nuclear_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMU,Bermuda,coal_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMU,Bermuda,gas_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMU,Bermuda,renewables_share_elec,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
BMU,Bermuda,low_carbon_share_elec,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
BMU,Bermuda,fossil_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMU,Bermuda,renewables_share_energy,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
BMU,Bermuda,hydro_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMU,Bermuda,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMU,Bermuda,wind_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMU,Bermuda,biofuel_electricity,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
BMU,Bermuda,nuclear_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMU,Bermuda,coal_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMU,Bermuda,gas_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMU,Bermuda,renewables_electricity,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
